primary_label,latitude,longitude,scientific_name,amount_of_samples
trokin,7.059,-69.494,Tyrannus melancholicus,157
trokin,-0.472,-76.459,Tyrannus melancholicus,157
trokin,-0.589,-77.877,Tyrannus melancholicus,157
trokin,-0.548,-76.041,Tyrannus melancholicus,157
trokin,-0.548,-76.041,Tyrannus melancholicus,157
trokin,-0.589,-77.877,Tyrannus melancholicus,157
trokin,-0.589,-77.877,Tyrannus melancholicus,157
trokin,0.883,-78.8,Tyrannus melancholicus,157
trokin,-19.5501,-62.5623,Tyrannus melancholicus,157
trokin,-0.051,-78.778,Tyrannus melancholicus,157
trokin,1.1,-78.98,Tyrannus melancholicus,157
trokin,-2.517,-79.655,Tyrannus melancholicus,157
trokin,0.883,-78.8,Tyrannus melancholicus,157
trokin,-22.4508,-42.7735,Tyrannus melancholicus,157
trokin,-22.311,-43.9328,Tyrannus melancholicus,157
trokin,-22.4508,-42.7735,Tyrannus melancholicus,157
trokin,-16.9731,-65.3982,Tyrannus melancholicus,157
trokin,-22.4508,-42.7735,Tyrannus melancholicus,157
trokin,4.3977,-74.3789,Tyrannus melancholicus,157
trokin,-26.895,-59.0177,Tyrannus melancholicus,157
trokin,4.7303,-74.1405,Tyrannus melancholicus,157
trokin,8.7566,-75.8851,Tyrannus melancholicus,157
trokin,4.8472,-73.2642,Tyrannus melancholicus,157
trokin,-23.758,-64.851,Tyrannus melancholicus,157
trokin,-24.2783,-50.5306,Tyrannus melancholicus,157
trokin,-20.7882,-51.703,Tyrannus melancholicus,157
trokin,-4.8017,-79.1306,Tyrannus melancholicus,157
trokin,-23.4919,-46.5231,Tyrannus melancholicus,157
trokin,-4.7533,-79.0515,Tyrannus melancholicus,157
trokin,-24.2056,-46.9164,Tyrannus melancholicus,157
trokin,-4.5763,-79.1345,Tyrannus melancholicus,157
trokin,-3.0936,-78.3951,Tyrannus melancholicus,157
trokin,0.1931,-78.8576,Tyrannus melancholicus,157
trokin,5.8633,-73.5729,Tyrannus melancholicus,157
trokin,8.8983,-79.5823,Tyrannus melancholicus,157
trokin,9.0773,-79.6726,Tyrannus melancholicus,157
trokin,-24.173,-65.3071,Tyrannus melancholicus,157
trokin,-20.11,-43.491,Tyrannus melancholicus,157
trokin,9.9813,-69.5325,Tyrannus melancholicus,157
trokin,8.8526,-70.5806,Tyrannus melancholicus,157
trokin,-2.6377,-60.9455,Tyrannus melancholicus,157
trokin,9.7303,-75.4123,Tyrannus melancholicus,157
trokin,9.1332,-79.7195,Tyrannus melancholicus,157
trokin,-39.6772,-62.4842,Tyrannus melancholicus,157
trokin,-0.0546,-78.7758,Tyrannus melancholicus,157
trokin,5.4494,-55.1653,Tyrannus melancholicus,157
trokin,-20.0532,-44.0186,Tyrannus melancholicus,157
trokin,4.7962,-52.4577,Tyrannus melancholicus,157
trokin,4.7962,-52.4577,Tyrannus melancholicus,157
trokin,-16.5631,-49.285,Tyrannus melancholicus,157
trokin,-4.8593,-79.1539,Tyrannus melancholicus,157
trokin,-7.084858,-40.08319,Tyrannus melancholicus,157
trokin,5.1122,-74.9218,Tyrannus melancholicus,157
trokin,-16.5631,-49.285,Tyrannus melancholicus,157
trokin,-14.625,-49.0051,Tyrannus melancholicus,157
trokin,-16.2223,-67.8762,Tyrannus melancholicus,157
trokin,-7.2395,-39.9782,Tyrannus melancholicus,157
trokin,6.3308,-75.7697,Tyrannus melancholicus,157
trokin,6.3308,-75.7697,Tyrannus melancholicus,157
trokin,4.8101,-75.71,Tyrannus melancholicus,157
trokin,-35.2501,-59.2167,Tyrannus melancholicus,157
trokin,-34.234167,-58.886111,Tyrannus melancholicus,157
trokin,-16.6003,-49.2802,Tyrannus melancholicus,157
trokin,-0.4383,-76.2791,Tyrannus melancholicus,157
trokin,-16.4456,-51.1201,Tyrannus melancholicus,157
trokin,-6.7455,-46.9907,Tyrannus melancholicus,157
trokin,-31.8001,-52.4167,Tyrannus melancholicus,157
trokin,-22.4069,-47.5266,Tyrannus melancholicus,157
trokin,-6.3498,-79.4848,Tyrannus melancholicus,157
trokin,10.36,-75.5697222,Tyrannus melancholicus,157
trokin,6.5293,-57.8995,Tyrannus melancholicus,157
trokin,10.36,-75.5697222,Tyrannus melancholicus,157
trokin,4.5585,-75.3275,Tyrannus melancholicus,157
trokin,5.2461111,-75.6852778,Tyrannus melancholicus,157
trokin,5.2461111,-75.6852778,Tyrannus melancholicus,157
trokin,5.2461111,-75.6852778,Tyrannus melancholicus,157
trokin,7.4388889,-72.8408333,Tyrannus melancholicus,157
trokin,7.4388889,-72.8408333,Tyrannus melancholicus,157
trokin,7.4661111,-72.8494444,Tyrannus melancholicus,157
trokin,7.4661111,-72.8494444,Tyrannus melancholicus,157
trokin,4.351,-74.652,Tyrannus melancholicus,157
trokin,6.9875,-75.1105,Tyrannus melancholicus,157
trokin,6.9875,-75.1105,Tyrannus melancholicus,157
trokin,4.351,-74.652,Tyrannus melancholicus,157
trokin,-9.9491,-67.8809,Tyrannus melancholicus,157
trokin,4.7216,-52.3073,Tyrannus melancholicus,157
trokin,4.351,-74.652,Tyrannus melancholicus,157
trokin,4.8659,-74.0635,Tyrannus melancholicus,157
trokin,1.4898,-75.6801,Tyrannus melancholicus,157
trokin,-26.5723,-53.8018,Tyrannus melancholicus,157
trokin,-32.2341,-58.1302,Tyrannus melancholicus,157
trokin,-32.2341,-58.1302,Tyrannus melancholicus,157
trokin,4.351,-74.652,Tyrannus melancholicus,157
trokin,-5.2134,-37.329,Tyrannus melancholicus,157
trokin,-32.8606,-60.6486,Tyrannus melancholicus,157
trokin,-9.4215,-70.4894,Tyrannus melancholicus,157
trokin,8.9801,-79.5642,Tyrannus melancholicus,157
trokin,-3.8105,-60.3461,Tyrannus melancholicus,157
trokin,-3.5761,-79.5781,Tyrannus melancholicus,157
trokin,-32.6226,-60.1614,Tyrannus melancholicus,157
trokin,4.9488,-73.9577,Tyrannus melancholicus,157
trokin,-32.2341,-58.1302,Tyrannus melancholicus,157
trokin,-23.6509,-46.6897,Tyrannus melancholicus,157
trokin,-15.3851,-39.5709,Tyrannus melancholicus,157
trokin,-23.4727,-45.1892,Tyrannus melancholicus,157
trokin,-23.6334,-45.8667,Tyrannus melancholicus,157
trokin,-19.01,-40.01,Tyrannus melancholicus,157
trokin,-19.26667,-57.01667,Tyrannus melancholicus,157
trokin,7.4334,-69.3167,Tyrannus melancholicus,157
tromoc,9.1199,-79.6991,Mimus gilvus,83
tromoc,6.6339,-73.2494,Mimus gilvus,83
tromoc,6.6339,-73.2494,Mimus gilvus,83
tromoc,4.1809,-72.9136,Mimus gilvus,83
tromoc,4.1809,-72.9136,Mimus gilvus,83
tromoc,-4.7061,-37.3424,Mimus gilvus,83
tromoc,6.8241,-73.212,Mimus gilvus,83
tromoc,-15.355,-38.982,Mimus gilvus,83
tromoc,5.1311,-75.9492,Mimus gilvus,83
tromoc,3.950556,-73.96667,Mimus gilvus,83
tromoc,3.7126,-73.2483,Mimus gilvus,83
tromoc,1.3706,-77.2839,Mimus gilvus,83
tromoc,10.2544,-67.5988,Mimus gilvus,83
tromoc,10.2543,-67.5987,Mimus gilvus,83
tromoc,-3.3303,-39.2616,Mimus gilvus,83
tromoc,9.1186,-79.6954,Mimus gilvus,83
tromoc,9.1186,-79.6954,Mimus gilvus,83
tromoc,0.534,-78.138,Mimus gilvus,83
tromoc,4.1667,-60.5334,Mimus gilvus,83
tromoc,5.6364,-73.5302,Mimus gilvus,83
tromoc,-0.1148,-78.5043,Mimus gilvus,83
tromoc,5.145,-70.9575,Mimus gilvus,83
tromoc,5.78,-72.2,Mimus gilvus,83
tromoc,0.502,-78.13,Mimus gilvus,83
tromoc,7.5637,-69.4968,Mimus gilvus,83
tromoc,7.5637,-69.4968,Mimus gilvus,83
tromoc,0.233,-78.283,Mimus gilvus,83
tromoc,0.233,-78.283,Mimus gilvus,83
tromoc,-12.951,-38.3876,Mimus gilvus,83
tromoc,0.3756,-78.1107,Mimus gilvus,83
tromoc,6.6668,-73.2399,Mimus gilvus,83
tromoc,4.8473,-73.2648,Mimus gilvus,83
tromoc,4.8477,-73.2643,Mimus gilvus,83
tromoc,4.7949,-73.3021,Mimus gilvus,83
tromoc,2.8071,-60.7027,Mimus gilvus,83
tromoc,4.8509,-73.2667,Mimus gilvus,83
tromoc,10.5257,-75.469,Mimus gilvus,83
tromoc,2.7143,-60.6071,Mimus gilvus,83
tromoc,5.97,-61.425,Mimus gilvus,83
tromoc,9.0095,-79.4684,Mimus gilvus,83
tromoc,9.0063,-79.5255,Mimus gilvus,83
tromoc,9.9813,-69.5325,Mimus gilvus,83
tromoc,9.9813,-69.5325,Mimus gilvus,83
tromoc,9.9813,-69.5325,Mimus gilvus,83
tromoc,9.9813,-69.5325,Mimus gilvus,83
tromoc,9.9813,-69.5325,Mimus gilvus,83
tromoc,-0.0457,-78.4638,Mimus gilvus,83
tromoc,-16.2825,-39.0236,Mimus gilvus,83
tromoc,-17.7419,-39.4548,Mimus gilvus,83
tromoc,-17.7419,-39.4548,Mimus gilvus,83
tromoc,0.4036,-78.1603,Mimus gilvus,83
tromoc,4.5801,-74.5371,Mimus gilvus,83
tromoc,4.9465,-73.9588,Mimus gilvus,83
tromoc,4.9465,-73.9588,Mimus gilvus,83
tromoc,5.1567,-52.6698,Mimus gilvus,83
tromoc,4.6993,-74.0879,Mimus gilvus,83
tromoc,10.7137,-61.2959,Mimus gilvus,83
tromoc,-0.1657,-78.3612,Mimus gilvus,83
tromoc,-22.9438,-42.1325,Mimus gilvus,83
tromoc,8.9826,-79.5787,Mimus gilvus,83
tromoc,-0.1866,-78.3777,Mimus gilvus,83
tromoc,4.843,-75.8187,Mimus gilvus,83
tromoc,4.5585,-75.3275,Mimus gilvus,83
tromoc,-18.4132,-39.702,Mimus gilvus,83
tromoc,4.5646,-74.9392,Mimus gilvus,83
tromoc,1.4898,-75.6801,Mimus gilvus,83
tromoc,-0.0988,-78.4129,Mimus gilvus,83
tromoc,-22.9325,-42.3934,Mimus gilvus,83
tromoc,9.0095,-79.4684,Mimus gilvus,83
tromoc,-4.7912,-37.3166,Mimus gilvus,83
tromoc,8.9378,-79.5528,Mimus gilvus,83
tromoc,9.0095,-79.4684,Mimus gilvus,83
tromoc,9.0095,-79.4684,Mimus gilvus,83
tromoc,4.5585,-75.3275,Mimus gilvus,83
tromoc,4.5585,-75.3275,Mimus gilvus,83
tromoc,4.5585,-75.3275,Mimus gilvus,83
tromoc,4.9488,-73.9577,Mimus gilvus,83
tromoc,4.9488,-73.9577,Mimus gilvus,83
tromoc,4.5585,-75.3275,Mimus gilvus,83
tromoc,1.4898,-75.6801,Mimus gilvus,83
tromoc,-0.1371,-78.4886,Mimus gilvus,83
tromoc,4.3307,-74.3726,Mimus gilvus,83
tromoc,4.3307,-74.3726,Mimus gilvus,83
tropar,4.267,-73.802,Setophaga pitiayumi,131
tropar,-0.0523,-78.7764,Setophaga pitiayumi,131
tropar,-0.0523,-78.7764,Setophaga pitiayumi,131
tropar,5.7289,-76.2439,Setophaga pitiayumi,131
tropar,-6.3262,-48.539,Setophaga pitiayumi,131
tropar,-13.152,-72.535,Setophaga pitiayumi,131
tropar,-19.8189,-40.2739,Setophaga pitiayumi,131
tropar,-1.095,-52.653,Setophaga pitiayumi,131
tropar,0.0736,-78.7685,Setophaga pitiayumi,131
tropar,4.6717,-75.6283,Setophaga pitiayumi,131
tropar,4.6717,-75.6283,Setophaga pitiayumi,131
tropar,4.6717,-75.6283,Setophaga pitiayumi,131
tropar,4.6717,-75.6283,Setophaga pitiayumi,131
tropar,4.6717,-75.6283,Setophaga pitiayumi,131
tropar,4.6717,-75.6283,Setophaga pitiayumi,131
tropar,4.6717,-75.6283,Setophaga pitiayumi,131
tropar,4.6717,-75.6283,Setophaga pitiayumi,131
tropar,-22.051,-63.71,Setophaga pitiayumi,131
tropar,-34.904,-55.008,Setophaga pitiayumi,131
tropar,-29.3132,-50.8538,Setophaga pitiayumi,131
tropar,-20.8334,-64.3334,Setophaga pitiayumi,131
tropar,-0.081,-78.7679,Setophaga pitiayumi,131
tropar,-0.081,-78.7679,Setophaga pitiayumi,131
tropar,-0.081,-78.7679,Setophaga pitiayumi,131
tropar,-0.081,-78.7679,Setophaga pitiayumi,131
tropar,-3.0936,-78.3951,Setophaga pitiayumi,131
tropar,-26.4895,-52.2009,Setophaga pitiayumi,131
tropar,-22.0409,-64.4387,Setophaga pitiayumi,131
tropar,-0.0523,-78.7764,Setophaga pitiayumi,131
tropar,-31.1482,-55.9024,Setophaga pitiayumi,131
tropar,-28.0068,-50.8742,Setophaga pitiayumi,131
tropar,-3.2992,-78.5895,Setophaga pitiayumi,131
tropar,-31.7673,-52.2495,Setophaga pitiayumi,131
tropar,-23.9557,-46.6503,Setophaga pitiayumi,131
tropar,-31.335,-56.755,Setophaga pitiayumi,131
tropar,-20.2642,-43.8834,Setophaga pitiayumi,131
tropar,-32.1503,-52.7364,Setophaga pitiayumi,131
tropar,-10.7834,-75.2834,Setophaga pitiayumi,131
tropar,-0.0523,-78.7764,Setophaga pitiayumi,131
tropar,-0.0523,-78.7764,Setophaga pitiayumi,131
tropar,-23.4727,-45.1892,Setophaga pitiayumi,131
tropar,-0.0523,-78.7764,Setophaga pitiayumi,131
tropar,4.66307,-75.6388,Setophaga pitiayumi,131
tropar,4.6922,-75.63087,Setophaga pitiayumi,131
tropar,-22.4508,-42.7735,Setophaga pitiayumi,131
tropar,-0.712,-77.741,Setophaga pitiayumi,131
tropar,-4.401,-79.854,Setophaga pitiayumi,131
tropar,-0.0834,-78.761,Setophaga pitiayumi,131
tropar,4.70138,-75.64108,Setophaga pitiayumi,131
tropar,4.66481,-75.63287,Setophaga pitiayumi,131
tropar,5.2537,-72.8784,Setophaga pitiayumi,131
tropar,-27.2834,-55.5744,Setophaga pitiayumi,131
tropar,1.887,-76.263,Setophaga pitiayumi,131
tropar,-0.051,-78.778,Setophaga pitiayumi,131
tropar,-0.589,-77.877,Setophaga pitiayumi,131
tropar,-0.589,-77.877,Setophaga pitiayumi,131
tropar,-0.01,-78.683,Setophaga pitiayumi,131
tropar,-0.01,-78.683,Setophaga pitiayumi,131
tropar,-22.4508,-42.7735,Setophaga pitiayumi,131
tropar,-24.665,-65.377,Setophaga pitiayumi,131
tropar,-22.4508,-42.7735,Setophaga pitiayumi,131
tropar,-19.027,-40.156,Setophaga pitiayumi,131
tropar,-19.027,-40.156,Setophaga pitiayumi,131
tropar,-24.2783,-50.5306,Setophaga pitiayumi,131
tropar,-6.0792,-76.9762,Setophaga pitiayumi,131
tropar,7.8273,-72.6175,Setophaga pitiayumi,131
tropar,7.8273,-72.6175,Setophaga pitiayumi,131
tropar,-24.1086,-49.3608,Setophaga pitiayumi,131
tropar,4.727,-75.577,Setophaga pitiayumi,131
tropar,-26.895,-59.0177,Setophaga pitiayumi,131
tropar,-4.8539,-79.1707,Setophaga pitiayumi,131
tropar,-4.8539,-79.1707,Setophaga pitiayumi,131
tropar,0.6937,-77.0935,Setophaga pitiayumi,131
tropar,0.6937,-77.0935,Setophaga pitiayumi,131
tropar,-23.6834,-64.8834,Setophaga pitiayumi,131
tropar,-23.758,-64.851,Setophaga pitiayumi,131
tropar,4.8449,-73.2742,Setophaga pitiayumi,131
tropar,4.8325,-73.2789,Setophaga pitiayumi,131
tropar,1.879,-76.298,Setophaga pitiayumi,131
tropar,5.0652,-75.532,Setophaga pitiayumi,131
tropar,-6.241,-48.418,Setophaga pitiayumi,131
tropar,-23.3251,-44.6819,Setophaga pitiayumi,131
tropar,5.0677,-75.5293,Setophaga pitiayumi,131
tropar,-28.5332,-57.167,Setophaga pitiayumi,131
tropar,-27.5442,-56.6703,Setophaga pitiayumi,131
tropar,4.729,-75.5789,Setophaga pitiayumi,131
tropar,-20.3741,-40.4872,Setophaga pitiayumi,131
tropar,8.8085,-70.5049,Setophaga pitiayumi,131
tropar,-0.0436,-78.7767,Setophaga pitiayumi,131
tropar,-22.4508,-42.7735,Setophaga pitiayumi,131
tropar,6.8714,-75.8098,Setophaga pitiayumi,131
tropar,-25.5163,-54.5854,Setophaga pitiayumi,131
tropar,-29.3132,-50.8538,Setophaga pitiayumi,131
tropar,-16.0845,-39.3405,Setophaga pitiayumi,131
tropar,-16.0845,-39.3405,Setophaga pitiayumi,131
tropar,-22.8758,-49.1559,Setophaga pitiayumi,131
tropar,6.8446,-73.3843,Setophaga pitiayumi,131
tropar,-4.266836,-38.934243,Setophaga pitiayumi,131
tropar,3.8313,-76.5185,Setophaga pitiayumi,131
tropar,-27.8667,-65.7167,Setophaga pitiayumi,131
tropar,-16.631,-48.6674,Setophaga pitiayumi,131
tropar,-16.2223,-67.8762,Setophaga pitiayumi,131
tropar,-28.1602,-55.6364,Setophaga pitiayumi,131
tropar,-12.889,-71.399,Setophaga pitiayumi,131
tropar,-23.7288,-64.8495,Setophaga pitiayumi,131
tropar,-22.4069,-47.5266,Setophaga pitiayumi,131
tropar,-4.9404,-79.1168,Setophaga pitiayumi,131
tropar,0.0736,-78.7685,Setophaga pitiayumi,131
tropar,-22.193127,-63.94455,Setophaga pitiayumi,131
tropar,-22.193127,-63.94455,Setophaga pitiayumi,131
tropar,-6.3014,-79.4623,Setophaga pitiayumi,131
tropar,-27.1747,-48.5102,Setophaga pitiayumi,131
tropar,4.5331,-75.4167,Setophaga pitiayumi,131
tropar,4.5331,-75.4167,Setophaga pitiayumi,131
tropar,-25.8667,-54.1667,Setophaga pitiayumi,131
tropar,3.862,-76.3492,Setophaga pitiayumi,131
tropar,3.3794,-76.5406,Setophaga pitiayumi,131
tropar,-3.8492,-78.5458,Setophaga pitiayumi,131
tropar,-26.5723,-53.8018,Setophaga pitiayumi,131
tropar,1.7171,-75.7246,Setophaga pitiayumi,131
tropar,-25.0719,-58.141,Setophaga pitiayumi,131
tropar,-4.3677,-79.8997,Setophaga pitiayumi,131
tropar,-22.9434,-43.0763,Setophaga pitiayumi,131
tropar,-18.1884,-63.8792,Setophaga pitiayumi,131
tropar,-23.4727,-45.1892,Setophaga pitiayumi,131
tropar,-19.01,-40.01,Setophaga pitiayumi,131
tropar,-21.1167,-44.1501,Setophaga pitiayumi,131
tropar,-17.3986,-44.8068,Setophaga pitiayumi,131
tropar,-14.3834,-40.2001,Setophaga pitiayumi,131
tropar,-29.4501,-50.5667,Setophaga pitiayumi,131
tropar,-25.8572,-48.7411,Setophaga pitiayumi,131
tropew1,-22.5001,-42.7167,Contopus cinereus,53
tropew1,4.2257,-61.1121,Contopus cinereus,53
tropew1,-22.432,-44.615,Contopus cinereus,53
tropew1,-23.6964,-64.8768,Contopus cinereus,53
tropew1,-23.6964,-64.8768,Contopus cinereus,53
tropew1,-27.6102,-49.708,Contopus cinereus,53
tropew1,7.0974,-73.4457,Contopus cinereus,53
tropew1,-23.446,-51.244,Contopus cinereus,53
tropew1,-12.5834,-41.3667,Contopus cinereus,53
tropew1,-14.1426,-39.3963,Contopus cinereus,53
tropew1,-24.2783,-50.5306,Contopus cinereus,53
tropew1,-24.2783,-50.5306,Contopus cinereus,53
tropew1,-24.2783,-50.5306,Contopus cinereus,53
tropew1,-24.2783,-50.5306,Contopus cinereus,53
tropew1,-11.9501,-41.2834,Contopus cinereus,53
tropew1,-14.3834,-40.1001,Contopus cinereus,53
tropew1,-14.3834,-40.1001,Contopus cinereus,53
tropew1,-14.3834,-40.1001,Contopus cinereus,53
tropew1,-23.0401,-46.0328,Contopus cinereus,53
tropew1,-9.3641,-48.1893,Contopus cinereus,53
tropew1,-22.3667,-44.7334,Contopus cinereus,53
tropew1,8.9167,-78.3947,Contopus cinereus,53
tropew1,-16.2891,-39.335,Contopus cinereus,53
tropew1,-20.618021,-40.986854,Contopus cinereus,53
tropew1,-26.9334,-54.2167,Contopus cinereus,53
tropew1,10.7137,-61.2959,Contopus cinereus,53
tropew1,-22.8842,-48.4442,Contopus cinereus,53
tropew1,8.9389,-78.4651,Contopus cinereus,53
tropew1,-22.4069,-47.5266,Contopus cinereus,53
tropew1,-9.2395,-35.8389,Contopus cinereus,53
tropew1,-26.2242,-48.6839,Contopus cinereus,53
tropew1,-16.7103,-49.4177,Contopus cinereus,53
tropew1,-16.7103,-49.4177,Contopus cinereus,53
tropew1,-26.5723,-53.8018,Contopus cinereus,53
tropew1,4.351,-74.652,Contopus cinereus,53
tropew1,4.351,-74.652,Contopus cinereus,53
tropew1,4.351,-74.652,Contopus cinereus,53
tropew1,4.351,-74.652,Contopus cinereus,53
tropew1,4.351,-74.652,Contopus cinereus,53
tropew1,-23.1003,-46.0043,Contopus cinereus,53
tropew1,-14.3856,-40.1478,Contopus cinereus,53
tropew1,-22.5762,-43.4762,Contopus cinereus,53
tropew1,-22.4378,-44.607,Contopus cinereus,53
tropew1,-22.4334,-44.6334,Contopus cinereus,53
tropew1,-22.4001,-44.6667,Contopus cinereus,53
tropew1,-11.9501,-41.2834,Contopus cinereus,53
tropew1,-24.2834,-48.4334,Contopus cinereus,53
tropew1,-23.4693,-45.1695,Contopus cinereus,53
tropew1,-14.3834,-40.1001,Contopus cinereus,53
tropew1,-14.3834,-40.1001,Contopus cinereus,53
tropew1,-26.0834,-48.6334,Contopus cinereus,53
tropew1,-26.0834,-48.6334,Contopus cinereus,53
tropew1,-22.4001,-44.6667,Contopus cinereus,53
veery,-6.0501,-50.2667,Catharus fuscescens,13
veery,-12.265252,-61.216846,Catharus fuscescens,13
veery,-12.6131,-45.1966,Catharus fuscescens,13
veery,-15.9674,-47.9488,Catharus fuscescens,13
veery,-16.6003,-49.2802,Catharus fuscescens,13
veery,-16.8402,-49.3158,Catharus fuscescens,13
veery,-16.8402,-49.3158,Catharus fuscescens,13
veery,-16.8402,-49.3158,Catharus fuscescens,13
veery,-16.8402,-49.3158,Catharus fuscescens,13
veery,-16.6003,-49.2802,Catharus fuscescens,13
veery,-14.625,-49.0051,Catharus fuscescens,13
veery,-14.625,-49.0051,Catharus fuscescens,13
veery,-14.625,-49.0051,Catharus fuscescens,13
warvir,-0.1865,-78.4849,Vireo gilvus,1
wbwwre1,9.1334,-79.6501,Henicorhina leucosticta,261
wbwwre1,9.1334,-79.6501,Henicorhina leucosticta,261
wbwwre1,9.1667,-79.7667,Henicorhina leucosticta,261
wbwwre1,9.1334,-79.6501,Henicorhina leucosticta,261
wbwwre1,9.164,-79.753,Henicorhina leucosticta,261
wbwwre1,9.164,-79.753,Henicorhina leucosticta,261
wbwwre1,8.009,-77.748,Henicorhina leucosticta,261
wbwwre1,3.6217,-53.2088,Henicorhina leucosticta,261
wbwwre1,-0.9415,-77.8989,Henicorhina leucosticta,261
wbwwre1,6.3422,-77.3688,Henicorhina leucosticta,261
wbwwre1,6.3422,-77.3688,Henicorhina leucosticta,261
wbwwre1,6.3422,-77.3688,Henicorhina leucosticta,261
wbwwre1,0.8501,-78.7667,Henicorhina leucosticta,261
wbwwre1,0.6923,-78.9095,Henicorhina leucosticta,261
wbwwre1,-4.1001,-78.9646,Henicorhina leucosticta,261
wbwwre1,4.6197,-75.851,Henicorhina leucosticta,261
wbwwre1,9.2176,-79.4225,Henicorhina leucosticta,261
wbwwre1,5.7813,-75.7452,Henicorhina leucosticta,261
wbwwre1,4.5538,-75.6604,Henicorhina leucosticta,261
wbwwre1,-0.1028,-77.5839,Henicorhina leucosticta,261
wbwwre1,9.125,-79.715,Henicorhina leucosticta,261
wbwwre1,9.125,-79.715,Henicorhina leucosticta,261
wbwwre1,9.166,-79.404,Henicorhina leucosticta,261
wbwwre1,-6.4167,-76.3168,Henicorhina leucosticta,261
wbwwre1,-6.4167,-76.3168,Henicorhina leucosticta,261
wbwwre1,-3.0936,-78.3951,Henicorhina leucosticta,261
wbwwre1,-4.0908,-78.9588,Henicorhina leucosticta,261
wbwwre1,9.1667,-79.7667,Henicorhina leucosticta,261
wbwwre1,-3.749,-78.8706,Henicorhina leucosticta,261
wbwwre1,-3.749,-78.8706,Henicorhina leucosticta,261
wbwwre1,-0.6252,-75.7266,Henicorhina leucosticta,261
wbwwre1,-0.6838,-75.7585,Henicorhina leucosticta,261
wbwwre1,9.1285,-79.7153,Henicorhina leucosticta,261
wbwwre1,9.1285,-79.7153,Henicorhina leucosticta,261
wbwwre1,9.1285,-79.7153,Henicorhina leucosticta,261
wbwwre1,9.1285,-79.7153,Henicorhina leucosticta,261
wbwwre1,-0.9415,-77.8989,Henicorhina leucosticta,261
wbwwre1,-4.1146,-78.9648,Henicorhina leucosticta,261
wbwwre1,-4.1146,-78.9648,Henicorhina leucosticta,261
wbwwre1,-4.0887,-78.9591,Henicorhina leucosticta,261
wbwwre1,-4.2823,-77.2406,Henicorhina leucosticta,261
wbwwre1,7.5591,-60.9225,Henicorhina leucosticta,261
wbwwre1,7.5591,-60.9225,Henicorhina leucosticta,261
wbwwre1,7.5591,-60.9225,Henicorhina leucosticta,261
wbwwre1,7.5591,-60.9225,Henicorhina leucosticta,261
wbwwre1,1.3001,-78.0834,Henicorhina leucosticta,261
wbwwre1,1.3001,-78.0834,Henicorhina leucosticta,261
wbwwre1,1.3001,-78.0834,Henicorhina leucosticta,261
wbwwre1,1.3001,-78.0834,Henicorhina leucosticta,261
wbwwre1,1.3001,-78.0834,Henicorhina leucosticta,261
wbwwre1,1.3001,-78.0834,Henicorhina leucosticta,261
wbwwre1,-2.55,-77.9,Henicorhina leucosticta,261
wbwwre1,-2.55,-77.9,Henicorhina leucosticta,261
wbwwre1,-2.55,-77.9,Henicorhina leucosticta,261
wbwwre1,-2.55,-77.9,Henicorhina leucosticta,261
wbwwre1,-2.55,-77.9,Henicorhina leucosticta,261
wbwwre1,-0.693,-77.605,Henicorhina leucosticta,261
wbwwre1,-0.712,-77.741,Henicorhina leucosticta,261
wbwwre1,-0.731,-77.785,Henicorhina leucosticta,261
wbwwre1,-0.641,-76.461,Henicorhina leucosticta,261
wbwwre1,-0.641,-76.461,Henicorhina leucosticta,261
wbwwre1,-0.641,-76.461,Henicorhina leucosticta,261
wbwwre1,-0.641,-76.461,Henicorhina leucosticta,261
wbwwre1,-0.641,-76.461,Henicorhina leucosticta,261
wbwwre1,-1.583,-77.785,Henicorhina leucosticta,261
wbwwre1,-1.542,-77.751,Henicorhina leucosticta,261
wbwwre1,-0.498,-76.373,Henicorhina leucosticta,261
wbwwre1,0.867,-78.733,Henicorhina leucosticta,261
wbwwre1,0.867,-78.733,Henicorhina leucosticta,261
wbwwre1,5.8334,-74.8667,Henicorhina leucosticta,261
wbwwre1,7.5591,-60.9225,Henicorhina leucosticta,261
wbwwre1,7.5591,-60.9225,Henicorhina leucosticta,261
wbwwre1,-4.3,-78.683,Henicorhina leucosticta,261
wbwwre1,-0.833,-77.567,Henicorhina leucosticta,261
wbwwre1,6.963,-64.899,Henicorhina leucosticta,261
wbwwre1,7.1021,-75.5975,Henicorhina leucosticta,261
wbwwre1,-1.035,-77.399,Henicorhina leucosticta,261
wbwwre1,-0.712,-77.741,Henicorhina leucosticta,261
wbwwre1,-0.712,-77.741,Henicorhina leucosticta,261
wbwwre1,-0.894,-77.725,Henicorhina leucosticta,261
wbwwre1,-0.894,-77.725,Henicorhina leucosticta,261
wbwwre1,-0.894,-77.725,Henicorhina leucosticta,261
wbwwre1,-2.54,-76.859,Henicorhina leucosticta,261
wbwwre1,-0.638,-76.149,Henicorhina leucosticta,261
wbwwre1,-0.548,-76.041,Henicorhina leucosticta,261
wbwwre1,-0.712,-77.741,Henicorhina leucosticta,261
wbwwre1,-0.693,-77.605,Henicorhina leucosticta,261
wbwwre1,-0.712,-77.741,Henicorhina leucosticta,261
wbwwre1,0.883,-78.8,Henicorhina leucosticta,261
wbwwre1,0.883,-78.8,Henicorhina leucosticta,261
wbwwre1,0.883,-78.8,Henicorhina leucosticta,261
